gene_id,gene_name,logFC,AveExpr,t,P.Value,FDR,DE
ENSRNOG00000001931,Fgf12,-0.6138179631357419,1.6376537993588964,-1.4444367167876022,0.1842916479623884,0.5990284512238607,FALSE
ENSRNOG00000028072,Chit1,0.5200579337955354,6.222120544109196,1.4444282307585279,0.1842939661666777,0.5990284512238607,FALSE
ENSRNOG00000026171,Bbs4,-0.3852077988188662,4.6295107689221195,-1.4443839622230918,0.18430605981119186,0.5990284512238607,FALSE
ENSRNOG00000021185,Bola1,-0.6328207512748543,1.826150335393075,-1.4438145541399239,0.1844616773229169,0.5990284512238607,FALSE
ENSRNOG00000021168,Anp32e,-0.45238452957984415,7.825379990272859,-1.443541539487292,0.18453633215919835,0.5990284512238607,FALSE
ENSRNOG00000001249,Col6a1,0.47587595982845643,7.332625714767781,1.4435390840750892,0.18453700370237439,0.5990284512238607,FALSE
ENSRNOG00000046258,B3gnt5,-0.458853141174053,4.274573749124685,-1.4429107608505358,0.1847089172843565,0.5990284512238607,FALSE
ENSRNOG00000018391,Cdk2ap2,-0.5179647837614383,3.74334424025499,-1.4428263296907717,0.18473202890529872,0.5990284512238607,FALSE
ENSRNOG00000007881,Mtmr14,-0.4135912166218431,4.160526458816532,-1.442757139595393,0.18475097042448604,0.5990284512238607,FALSE
ENSRNOG00000008666,Etl4,-0.39300326138443437,4.49275318033542,-1.4427093161830042,0.18476406358120734,0.5990284512238607,FALSE
ENSRNOG00000033940,Adgrl4,0.572182104360654,5.570928326446302,1.4425201868170363,0.18481585161760725,0.5990284512238607,FALSE
ENSRNOG00000002610,Carhsp1,-0.3707212872776718,6.550363519334733,-1.4424360832938736,0.18483888520288758,0.5990284512238607,FALSE
ENSRNOG00000012634,Fbxo10,-0.512970869844914,2.0093214626369544,-1.4423127382599934,0.18487267047237366,0.5990284512238607,FALSE
ENSRNOG00000011431,Mfhas1,-0.5451181740944306,3.363090400026197,-1.4422599478966482,0.18488713185851288,0.5990284512238607,FALSE
ENSRNOG00000029572,Apeh,-0.4613870681081874,5.474580941233296,-1.4421861821804787,0.18490734088708868,0.5990284512238607,FALSE
ENSRNOG00000022772,Prickle1,0.3963417627767971,4.031334097154326,1.4419015223537428,0.18498534506889278,0.5990284512238607,FALSE
ENSRNOG00000016031,Bicd2,-0.3543853449032893,5.730401447451899,-1.4418988151249648,0.18498608705794128,0.5990284512238607,FALSE
ENSRNOG00000019496,Stat5a,-0.47416919667026347,4.16559116465976,-1.4416040477088192,0.18506689158365672,0.5990284512238607,FALSE
ENSRNOG00000021131,Mindy1,-0.45795227296139696,4.561125051600144,-1.4414868042905462,0.18509904007228842,0.5990284512238607,FALSE
ENSRNOG00000004837,Limd1,-0.33703303528840817,5.40857674165437,-1.4410389698060657,0.18522188254173041,0.5990284512238607,FALSE
ENSRNOG00000024907,Tnrc6b,-0.410232206574304,8.3988433713504609,-1.441035699597673,0.18522277983266147,0.5990284512238607,FALSE
ENSRNOG00000047741,E2f2,-0.5768348047222048,7.214404522944357,-1.4409368380529226,0.18524990759419205,0.5990284512238607,FALSE
ENSRNOG00000013514,Maf1,-0.4249079550399243,5.643822505689149,-1.4408091627145265,0.1852849470440959,0.5990284512238607,FALSE
ENSRNOG00000003643,Tab3,-0.5086323750943715,4.073686856008353,-1.4407930805813824,0.1852893610644672,0.5990284512238607,FALSE
ENSRNOG00000049785,Ranbp3,-0.3876092292400583,4.728071635614646,-1.440727515397128,0.18530735751765479,0.5990284512238607,FALSE
ENSRNOG00000017165,Akr1e2,-0.4567896712064801,2.9687704244905535,-1.4401563044641568,0.1854642091955052,0.5993882595807584,FALSE
ENSRNOG00000002215,Mylk,-0.44089387602804686,6.2294090772048225,-1.4399787507119874,0.18551298820465123,0.5993987048301522,FALSE
ENSRNOG00000007890,Usp1,-0.41467370652856056,7.948393798252287,-1.4396765880999804,0.18559602654711524,0.5994170279128125,FALSE
ENSRNOG00000011311,Papss1,-0.44492558808563487,5.907369383939428,-1.439600483891711,0.1856169461250723,0.5994170279128125,FALSE
ENSRNOG00000025484,Tmem177,0.5882222519185979,1.809828081746605,1.4394491522047534,0.18565855040704948,0.5994170279128125,FALSE
ENSRNOG00000052061,Ppef2,0.933244760801586,3.5958191721873476,1.4618217883364601,0.18577720035866593,0.5994170279128125,FALSE
ENSRNOG00000006532,H3f3a,-0.4796894119327123,9.35884592348819,-1.4382229365350256,0.1859959636194402,0.5994170279128125,FALSE
ENSRNOG00000019152,Trpc4ap,-0.36054210706587597,6.163626568246086,-1.4381832399177148,0.18600689573624973,0.5994170279128125,FALSE
ENSRNOG00000012136,Mrps30,-0.41407723949939773,3.5553131148352213,-1.4380799067631047,0.1860353554560141,0.5994170279128125,FALSE
ENSRNOG00000062298,Rpl13a,-0.44914521459883017,9.943387919623984,-1.4380467081261445,0.1860444997362441,0.5994170279128125,FALSE
ENSRNOG00000033893,Cacna1h,1.2167113376800722,0.7590741011664505,1.452960070464338,0.18604511726942918,0.5994170279128125,FALSE
ENSRNOG00000030216,Abcg3l1,-0.5876577848241086,6.54381195205713,-1.4379465678701628,0.186072084890412,0.5994170279128125,FALSE
ENSRNOG00000017907,Ube2i,-2.90077221119731,1.486736989496499,-1.51784735950131,0.1860948141177715,0.5994170279128125,FALSE
ENSRNOG00000024924,Cep19,-0.38774727529076014,4.596978659494596,-1.4378064135799027,0.18611069851699585,0.5994170279128125,FALSE
ENSRNOG00000033568,Mapk8ip3,-0.45636259125649337,3.942315912163719,-1.437759605542486,0.18612359606421625,0.5994170279128125,FALSE
ENSRNOG00000004320,Tgm4,1.3097851757904542,2.07983373294878,1.4753281871907646,0.18615633686015687,0.5994170279128125,FALSE
ENSRNOG00000018818,Txnl1,-0.5267599890435818,5.710182471129524,-1.4372712542435846,0.18625820357922818,0.5995592743957019,FALSE
ENSRNOG00000011420,Mtmr7,0.5369990745148304,3.2172877908478323,1.4371500260297312,0.18629163168723595,0.5995592743957019,FALSE
ENSRNOG00000000250,Jmjd6,-0.35655354304608666,4.10123130075771,-1.4369636729897795,0.18634302787598106,0.5995780554640369,FALSE
ENSRNOG00000050831,Vom2r36,1.089741029447721,2.6987140482858747,1.4638562721160742,0.18643692877194817,0.599697754242768,FALSE
ENSRNOG00000007611,Hoxb7,0.9807835728394823,0.7796540404044309,1.436326813212148,0.18651876735030784,0.599697754242768,FALSE
ENSRNOG00000037765,Lims1,-0.3682997477309494,6.66844738495759,-1.4362913208035208,0.1865285656259794,0.599697754242768,FALSE
ENSRNOG00000017250,Gmpr,-0.5041727593444871,3.5199655553260683,-1.4361683833679917,0.18656250804482466,0.599697754242768,FALSE
ENSRNOG00000014961,Pdpn,0.5233114294256586,4.563201734668233,1.4356857166274397,0.1866958221012575,0.5998692161318383,FALSE
ENSRNOG00000015026,Arhgef11,-0.3909111791627025,4.467468838562101,-1.4354159029508007,0.18677038171235674,0.5998692161318383,FALSE
ENSRNOG00000008785,Klf5,-0.5300874429242591,3.3332577220763397,-1.4354101671278627,0.18677196701690588,0.5998692161318383,FALSE
ENSRNOG00000013336,Wdr70,-0.35517235304629063,4.326285184169272,-1.4353153318562406,0.18679817991704203,0.5998692161318383,FALSE
ENSRNOG00000020997,Ms4a4c,0.47008950253007287,2.5873094417876574,1.4346980215420317,0.18696888579133414,0.600270928766518,FALSE
ENSRNOG00000001129,Fbxo21,-0.6328899990779308,1.7559002386742482,-1.4344027238563888,0.1870505930983728,0.600386781749899,FALSE
ENSRNOG00000012086,AABR07026271.1,-0.6647251482756095,1.1509968420795906,-1.433892726005756,0.1871917801907303,0.6005053855410131,FALSE
ENSRNOG00000029046,AABR07035357.1,-0.6647251482756095,1.1509968420795906,-1.433892726005756,0.1871917801907303,0.6005053855410131,FALSE
ENSRNOG00000053234,Cnot3,-0.5187106861373233,4.127768507307382,-1.43368569778737,0.18724912012600312,0.6005053855410131,FALSE
ENSRNOG00000019186,Tmem53,0.8459578716093347,3.6692215553203034,1.4494537722698897,0.18734435738632826,0.6005053855410131,FALSE
ENSRNOG00000048622,Sin3b,-0.3888351737239277,5.848696862693165,-1.4332330048699893,0.1873745544155115,0.6005053855410131,FALSE
ENSRNOG00000017225,Fam160b1,-0.37272344793257645,4.92503875892621,-1.4332243238023605,0.18737696052295075,0.6005053855410131,FALSE
ENSRNOG00000048688,NEWGENE_1307313,-0.513301759719631,3.3471993724373226,-1.4330384780897476,0.18742847733003395,0.6005053855410131,FALSE
ENSRNOG00000016559,Tm2d2,-0.4120162046849215,4.337885164574121,-1.4329514966924284,0.18745259299410955,0.6005053855410131,FALSE
ENSRNOG00000013508,Rpl31,-1.1784139920775163,8.991205062075649,-1.4811309051844719,0.18751266415616075,0.600551633072542,FALSE
ENSRNOG00000009570,Pdxp,-0.725641024642184,2.1915054317874256,-1.4323888856864182,0.1876086427495557,0.6006084866411081,FALSE
ENSRNOG00000016544,Arhgef28,-0.40601123414390694,3.459594481234264,-1.4322500566870051,0.18764716676715354,0.6006084866411081,FALSE
ENSRNOG00000028422,Rmnd5a,-0.5617450335853178,5.296460835665621,-1.4321293471378929,0.18768066837971498,0.6006084866411081,FALSE
ENSRNOG00000021006,Tmem147,-0.43637556542488315,2.6987818145286964,-1.4320129735008886,0.18771297154672323,0.6006084866411081,FALSE
ENSRNOG00000020307,RGD1309139,1.3335934095857533,5.7689873562854395,1.4996657438187562,0.18778647843648238,0.6006427312408313,FALSE
ENSRNOG00000010883,Pard6b,0.8051639392622786,1.9457580154474898,1.4316076654785033,0.18782551540989437,0.6006427312408313,FALSE
ENSRNOG00000009977,Thrap3,-0.38934951682263913,7.664185459327413,-1.4313801126455121,0.18788872691079608,0.6006427312408313,FALSE
ENSRNOG00000059445,Aifm2,0.487770510583261,3.3379971838522384,1.431317078036914,0.18790624046493182,0.6006427312408313,FALSE
ENSRNOG00000009116,Itgb3bp,-0.6078162000519315,4.377200693788827,-1.4308616786392545,0.18803281106831057,0.600866732243292,FALSE
ENSRNOG00000016980,Qprt,0.4729720186421181,2.3289641559473586,1.4306388924839295,0.1880947578099312,0.600866732243292,FALSE
ENSRNOG00000011887,RGD1307929,-0.41408208243785305,7.525840910457935,-1.430453926820572,0.18814620190460332,0.600866732243292,FALSE
ENSRNOG00000013004,Akr1d1,1.6654742090177082,5.409140381602827,1.5088755475866855,0.18829859374843486,0.600866732243292,FALSE
ENSRNOG00000004339,Yy1,-0.34568493946812434,5.072098918880945,-1.4298634553094802,0.18831051055096096,0.600866732243292,FALSE
ENSRNOG00000049931,LOC288913,-0.3879510186548055,4.286928289340167,-1.4294910666101863,0.18841419829286737,0.600866732243292,FALSE
ENSRNOG00000029260,Pitpnm2,-0.5920100539509925,3.3894846903905242,-1.4294068090168246,0.18843766584250166,0.600866732243292,FALSE
ENSRNOG00000053813,Nkap,-0.41542709216617196,4.274504126343138,-1.429334862006877,0.1884577066468971,0.600866732243292,FALSE
ENSRNOG00000008980,Rbm48,-0.37172821837081826,4.0394259953769716,-1.4290434150679396,0.1885389080564483,0.600866732243292,FALSE
ENSRNOG00000016174,Slc35b3,-0.42066458624816727,4.010725480308203,-1.42892769624496,0.18857115748189027,0.600866732243292,FALSE
ENSRNOG00000004220,Ebag9,-0.4115169457619444,4.74871702792235,-1.428889134250598,0.18858190530767993,0.600866732243292,FALSE
ENSRNOG00000006345,Sec61b,-0.537619665472022,5.131562124751012,-1.4286757622958688,0.18864138503106737,0.600866732243292,FALSE
ENSRNOG00000010846,Ccdc22,-0.44177192874138727,3.819475816849897,-1.4286620242200918,0.188645215227396,0.600866732243292,FALSE
ENSRNOG00000055531,Saa4,1.5336181341818993,7.5670298660237485,1.502283273803015,0.18872853355690147,0.600866732243292,FALSE
ENSRNOG00000009446,Rxra,-0.5710802304627903,2.8974998151662565,-1.428125836521944,0.18879475812306626,0.600866732243292,FALSE
ENSRNOG00000027360,Srsf7,-0.3951238263448845,5.453623077395753,-1.4281211269992211,0.18879607206778762,0.600866732243292,FALSE
ENSRNOG00000009746,Akap17b,-0.4367493130116498,4.501333882049895,-1.427967432905547,0.1888389566981707,0.600866732243292,FALSE
ENSRNOG00000020430,Wdr11,-0.3590474732999476,5.379609041330847,-1.4278908181989691,0.1888603373545751,0.600866732243292,FALSE
ENSRNOG00000000918,Zbed5,0.502867120520056,3.337030196755184,1.4278830964124412,0.1888624923694098,0.600866732243292,FALSE
ENSRNOG00000007682,Gria3,0.5218498796246794,3.492585607209408,1.4273923893816174,0.18899948402539662,0.600866732243292,FALSE
ENSRNOG00000004903,Ebp,-0.44117533489795613,3.0572247695701122,-1.4273549170602298,0.18900994880502955,0.600866732243292,FALSE
ENSRNOG00000002926,Uap1,0.3875237338677896,4.374056527557666,1.4273394534603827,0.18901426742401853,0.600866732243292,FALSE
ENSRNOG00000005438,Pcsk2,0.5840367219733216,3.308939541203914,1.4270497487134692,0.18909519102594086,0.600866732243292,FALSE
ENSRNOG00000019212,Tpp1,0.48172880607403923,6.414249598649288,1.427007112496586,0.18910710320324658,0.600866732243292,FALSE
ENSRNOG00000000542,Dnah8,1.0941283772383201,1.7568750056200158,1.4455565459562965,0.1891292910005105,0.600866732243292,FALSE
ENSRNOG00000001839,Vpreb2,-0.8460377874699381,1.7535699654072159,-1.4268055024598656,0.18916344009756525,0.600866732243292,FALSE
ENSRNOG00000023473,AABR07026112.1,-0.43733918164648244,2.464772117173844,-1.4263346024318124,0.18929508299104922,0.6011397905796834,FALSE
ENSRNOG00000050881,LOC100910581,1.367972839791136,0.7728667828028348,1.4482546655467765,0.1893634545933457,0.6012118365376187,FALSE
ENSRNOG00000003232,Slc9a3r1,-0.5663544302608255,3.277748155813382,-1.4258209889867182,0.1894387576518633,0.6012667456812046,FALSE
ENSRNOG00000010306,H2afz,-0.6278489927321345,4.197941480156735,-1.4257017467493336,0.18947212722947993,0.6012667456812046,FALSE
ENSRNOG00000051965,Smad4,-0.35925751870512396,5.4894470217983695,-1.4253946256496117,0.18955809770898585,0.6013945433583061,FALSE
ENSRNOG00000018092,Cd83,-0.3617127305366845,4.343423468321707,-1.4248343104868557,0.18971503073517232,0.601747361888375,FALSE
ENSRNOG00000014617,Tgoln2,0.44413935839957186,7.724498690942931,1.4246302250242155,0.18977221907626773,0.6017837115767912,FALSE
ENSRNOG00000010997,Ednrb,0.4954305930217652,3.0701126279570543,1.424407793641692,0.18983456536117824,0.6018363960860288,FALSE
ENSRNOG00000037366,AABR07003056.1,-0.7606832708694926,1.830810308538242,-1.4233546153665728,0.19013000756584172,0.602627865984219,FALSE
ENSRNOG00000017869,Irf8,-0.4659925893788869,5.508234850703744,-1.4224062029596707,0.19039640279284178,0.6033269108484945,FALSE
ENSRNOG00000001273,Psmg3,0.4648593630234194,3.2851111596090274,1.422148368124122,0.1904688809752813,0.6033564524289106,FALSE
ENSRNOG00000015142,Timm21,-0.5653217641816894,4.369877101959449,-1.4219042304835432,0.19053753096102288,0.6033564524289106,FALSE
ENSRNOG00000013239,Tle4,-0.33914255596469994,5.97569719496248,-1.4218838289662818,0.1905432687153915,0.6033564524289106,FALSE
ENSRNOG00000003049,Hsd17b10,-0.3412784054397982,5.77063747572941,-1.4213936664905227,0.1906811679740792,0.6034492052766155,FALSE
ENSRNOG00000000975,Mcoln1,-0.4450999401039918,3.507242230267381,-1.4213846187882242,0.19068371421426109,0.6034492052766155,FALSE
ENSRNOG00000014340,Pdcd7,-0.422920553450884,4.117987802090161,-1.4212901212875413,0.19071030984276802,0.6034492052766155,FALSE
ENSRNOG00000013773,Secisbp2,-0.401511644601309,5.283769432761985,-1.42110320670473,0.19076292508598086,0.6034492052766155,FALSE
ENSRNOG00000051802,AABR07010609.1,2.166487195328018,7.308715966907125,1.4988056553971245,0.190801834586322,0.6034492052766155,FALSE
ENSRNOG00000003424,Elac2,-0.4259532104317798,3.602007999646032,-1.4203888155724873,0.19096413793979575,0.6037554143796876,FALSE
ENSRNOG00000012640,Dpp7,0.33919837568261557,6.366594310415122,1.4202955884201662,0.19099040957922794,0.6037554143796876,FALSE
ENSRNOG00000017035,Cep120,-0.36214139613622376,5.87964574355634,-1.4200894417929826,0.19104851336399659,0.6037940528026404,FALSE
ENSRNOG00000060723,AABR07071244.1,0.494795805641158,7.599563641696465,1.4198416376515417,0.19111837894092273,0.6038433193096052,FALSE
ENSRNOG00000001040,Pms2,-0.3668048754674174,4.78663272972662,-1.419634505330615,0.19117679460562945,0.6038433193096052,FALSE
ENSRNOG00000006370,RGD1310852,0.5098451415529296,3.8706053851818587,1.4195460124225496,0.19120175619780583,0.6038433193096052,FALSE
ENSRNOG00000046452,Fcgr2b,0.3521213178043025,6.402537106861153,1.4190830149111762,0.19133240219740993,0.604110943598348,FALSE
ENSRNOG00000049814,LOC100910882,1.6536028427623408,6.325001334850242,1.4963320000745315,0.19142159823968408,0.6042475972257717,FALSE
ENSRNOG00000057463,AABR07008293.4,2.276386275097801,4.96549155547983,1.4959380210699857,0.1915204851729154,0.6044147685552917,FALSE
ENSRNOG00000058340,Krt79,-0.489696961042397,4.438630239453909,-1.4179896651332902,0.19164122551310717,0.6045241157953308,FALSE
ENSRNOG00000007992,Srsf10,-0.5588651611923857,5.414108363283268,-1.4179644028620497,0.1916483661146835,0.6045241157953308,FALSE
ENSRNOG00000000312,Fig4,-0.39499332687852107,5.015282043210934,-1.4176697279227148,0.19173167564436114,0.6045241157953308,FALSE
ENSRNOG00000020871,Ltbp4,0.7805735135111799,1.9896089966124102,1.4175487406854985,0.1917658898726789,0.6045241157953308,FALSE
ENSRNOG00000004103,Trappc6b,-0.6800031183184598,4.07785365010311,-1.4197337860439325,0.1917848163712391,0.6045241157953308,FALSE
ENSRNOG00000032546,Dot1l,-0.6212428155018017,4.689523392859889,-1.416943806702856,0.1919836233624806,0.6050058628951736,FALSE
ENSRNOG00000012375,Inpp1,-0.45424247271035406,3.2547557126599465,-1.4163977268802868,0.192091652890422,0.6050530821334859,FALSE
ENSRNOG00000026050,Epb41l4a,0.583091918510807,0.9302348853368837,1.4162182948357651,0.19214247953272454,0.6050530821334859,FALSE
ENSRNOG00000031081,Stat2,-0.4420703158347054,4.920891522098332,-1.4159487854105337,0.19221884381351184,0.6050530821334859,FALSE
ENSRNOG00000031515,Klra2,1.2284859617998243,7.3971239268722035,1.4746720430468603,0.1922240811942528,0.6050530821334859,FALSE
ENSRNOG00000058539,Ccnb1,-0.46639472353385725,6.280514912402034,-1.4159147459806471,0.19222849060791064,0.6050530821334859,FALSE
ENSRNOG00000012820,Add3,-0.42884677152308764,6.607710252091547,-1.4157137820235188,0.1922854524842345,0.605087650572101,FALSE
ENSRNOG00000004346,Notch3,-0.6398310620047343,3.678979852363067,-1.4152438894573505,0.1924186975923857,0.6052312302386419,FALSE
ENSRNOG00000004137,Ubtd2,0.3734470285043162,3.869796182900856,1.4150892775932349,0.19246255764803116,0.6052312302386419,FALSE
ENSRNOG00000014193,Lig1,-0.5349266587093938,5.592097525131958,-1.414964856930463,0.19249785941630726,0.6052312302386419,FALSE
ENSRNOG00000028768,Gbp4,0.42767151076157633,2.5191875586018324,1.4148998053674964,0.19251631867969768,0.6052312302386419,FALSE
ENSRNOG00000037478,Noc4l,-0.6867838979683842,1.0928268371644052,-1.414413844792047,0.19265426523722573,0.6052312302386419,FALSE
ENSRNOG00000016536,Pdik1l,-0.3403307074943405,5.826753628385389,-1.4143158726325886,0.19268208637148102,0.6052312302386419,FALSE
ENSRNOG00000031612,Gls2,0.5419790353686526,1.2961554364219499,1.414158856721455,0.1927266814253022,0.6052312302386419,FALSE
ENSRNOG00000012772,Nqo1,0.4877710012113047,2.8101718573765697,1.4141175477732164,0.1927384153227983,0.6052312302386419,FALSE
ENSRNOG00000010235,Pkig,0.5172309859266666,2.6814573483102326,1.413704715897794,0.1928557152106807,0.6052312302386419,FALSE
ENSRNOG00000007701,Thoc7,-0.48727939856647595,6.120388201297995,-1.4135239024006088,0.1929071101301757,0.6052312302386419,FALSE
ENSRNOG00000008612,Agbl5,-0.6923018275844106,1.4974173781722875,-1.4132723480307143,0.1929786324102227,0.6052312302386419,FALSE
ENSRNOG00000020083,Scly,-0.4987906013041642,3.4341794378888717,-1.4132442469442814,0.19298662357884352,0.6052312302386419,FALSE
ENSRNOG00000016420,Serpinb6b,-0.5613941649875782,2.6147797196564464,-1.4132101201621396,0.19299632867433805,0.6052312302386419,FALSE
ENSRNOG00000042886,Rps28,0.5090376168127646,1.403833085293268,1.4124950856677272,0.19319977019797538,0.6052312302386419,FALSE
ENSRNOG00000048167,AABR07051551.1,-1.86738236015291,1.412297993228701,-1.4709507262623838,0.19323462708110992,0.6052312302386419,FALSE
ENSRNOG00000054140,Myl6,0.3540157275107507,8.763326816243913,1.4115220568121323,0.19347691527425967,0.6052312302386419,FALSE
ENSRNOG00000009145,Klf12,-0.45494367034620536,3.631106839118627,-1.4114692428513642,0.1934919679946492,0.6052312302386419,FALSE
ENSRNOG00000000479,Kifc1,-0.5644247461034336,5.329582299561853,-1.4113315313492925,0.19353122248689944,0.6052312302386419,FALSE
ENSRNOG00000012406,Pcbp4,0.7052026373550269,2.600035465858648,1.4112373369232087,0.19355807647118295,0.6052312302386419,FALSE
ENSRNOG00000003649,Qsox1,0.47214603951832457,4.251823345914261,1.4112063346722223,0.19356691564160192,0.6052312302386419,FALSE
ENSRNOG00000007738,Hm13,-0.4146793520155466,6.030793660302186,-1.4111932761510475,0.19357063891139992,0.6052312302386419,FALSE
ENSRNOG00000028064,Fhad1,1.2379039539623677,0.6631204266476199,1.4277460467833256,0.19357448403808616,0.6052312302386419,FALSE
ENSRNOG00000049862,Rnf157,-0.6356088439292041,1.2720132610486294,-1.410854568666476,0.19366723353319576,0.6052312302386419,FALSE
ENSRNOG00000001073,RGD1563482,1.0071056188571759,6.304147649258793,1.4555409229028944,0.19372690256353756,0.6052312302386419,FALSE
ENSRNOG00000004639,Traf6,-0.36587211598114855,4.85502304854163,-1.4106439995574827,0.1937273059715147,0.6052312302386419,FALSE
ENSRNOG00000050847,AABR07027902.1,2.265802300255079,8.792561256205854,1.4864955356690237,0.19390513189696462,0.6052312302386419,FALSE
ENSRNOG00000012785,Armc10,-0.3593409826169901,4.305421063636087,-1.4098448783208994,0.1939554312811083,0.6052312302386419,FALSE
ENSRNOG00000039862,Cldn12,-0.34222723275648465,4.476090670292418,-1.4096902377701137,0.19399960345614778,0.6052312302386419,FALSE
ENSRNOG00000046172,Sf3b6,-0.7583008410511394,5.779473517672108,-1.4293979762754603,0.1940202129156104,0.6052312302386419,FALSE
ENSRNOG00000030109,Kpna5,-0.47088098558617597,3.75475608485808,-1.409564681893394,0.19403547418225126,0.6052312302386419,FALSE
ENSRNOG00000043410,Cfap300,0.7678644108354602,0.5742096747072813,1.4095503054200405,0.19403958184048123,0.6052312302386419,FALSE
ENSRNOG00000023337,Sema3a,0.6117223622974814,2.7229050595690363,1.4094250602776954,0.19407537018068077,0.6052312302386419,FALSE
ENSRNOG00000018532,Pcgf5,-0.43757904116366536,4.082633092199016,-1.4093102092267056,0.1941081934801229,0.6052312302386419,FALSE
ENSRNOG00000002070,Mrpl1,0.6068680530080859,2.3286378053874777,1.4091884951159894,0.1941429834300193,0.6052312302386419,FALSE
ENSRNOG00000019560,Pde2a,-0.5182701908974882,4.277292740787795,-1.4090529601880413,0.19418173019486107,0.6052312302386419,FALSE
ENSRNOG00000056716,Zbtb20,-0.35206139238906575,5.378809213689104,-1.4088019245623074,0.1942535140502957,0.6052312302386419,FALSE
ENSRNOG00000032307,Dsel,0.5536406064192332,4.785107406125145,1.4087792803184136,0.1942599903231019,0.6052312302386419,FALSE
ENSRNOG00000016427,Letm1,-0.3955502829678773,4.675221658916818,-1.4087303262473823,0.19427399186865707,0.6052312302386419,FALSE
ENSRNOG00000018782,Gmnn,-0.3957760717701441,5.14178597586614,-1.408612953991641,0.19430756553224104,0.6052312302386419,FALSE
ENSRNOG00000050827,NEWGENE_1310561,-0.642267274794646,5.007529074095764,-1.4131541202385698,0.1943429136292874,0.6052312302386419,FALSE
ENSRNOG00000039471,LOC108348771,0.6600530425647674,1.7427640898409886,1.4084645946773484,0.19435001006714225,0.6052312302386419,FALSE
ENSRNOG00000003099,Ubqln2,-0.47469582097469804,3.259323438640544,-1.4084464987822423,0.1943551877230082,0.6052312302386419,FALSE
ENSRNOG00000004624,Rnd3,0.5418026143721486,6.084930998458974,1.4084284678493482,0.19436034691066048,0.6052312302386419,FALSE
ENSRNOG00000020297,Gon4l,-0.4218705475421004,5.968109460497187,-1.4081565364575275,0.1944381689957295,0.6052312302386419,FALSE
ENSRNOG00000012865,Parp3,0.5695588036274706,4.344773023485448,1.407958567461233,0.19449484131161396,0.6052312302386419,FALSE
ENSRNOG00000019662,Tm6sf1,-0.41172923569832753,5.917196747670912,-1.4079307038122517,0.1945028189503876,0.6052312302386419,FALSE
ENSRNOG00000000043,Idua,-0.46839708067926805,4.866938791360699,-1.407768682147579,0.19454921298049513,0.6052312302386419,FALSE
ENSRNOG00000020075,Eef1g,-0.3696165995643102,9.1832736583067,-1.4076732832629086,0.19457653442487444,0.6052312302386419,FALSE
ENSRNOG00000015496,Tpm4,0.4777779478341365,8.436192029090156,1.4075456384267648,0.19461309604439403,0.6052312302386419,FALSE
ENSRNOG00000013806,Mplkip,-0.4403524823170563,3.9393299215756348,-1.4073516630356782,0.1946686682895778,0.6052312302386419,FALSE
ENSRNOG00000018698,Wac,-0.8005814156368102,6.373326962221763,-1.4320271821132493,0.19470211851940245,0.6052312302386419,FALSE
ENSRNOG00000037356,Dph6,0.6281917381961438,1.5746984623848854,1.4070474112389342,0.19475586147075352,0.6052312302386419,FALSE
ENSRNOG00000013340,Twsg1,-0.37119835426227343,5.850116487491078,-1.4068885047549704,0.19480141471579604,0.6052312302386419,FALSE
ENSRNOG00000047439,Pot1b,-0.6062445872833502,3.412494105550198,-1.4068426865107522,0.19481455100994582,0.6052312302386419,FALSE
ENSRNOG00000058422,Pirb,-0.6046344365325765,4.176370489788059,-1.406379424583805,0.19494741340264618,0.6053847397758155,FALSE
ENSRNOG00000007462,Sept8,-0.39111211890610464,5.163863272881315,-1.4061397935626347,0.19501616981327835,0.6053847397758155,FALSE
ENSRNOG00000019729,Jmjd8,-0.42604076457876755,4.535515677935581,-1.4061120711590742,0.19502412545263037,0.6053847397758155,FALSE
ENSRNOG00000020675,Ccdc97,-0.5058357459285814,3.520566887559749,-1.4057576016633477,0.19512587416544042,0.6053847397758155,FALSE
ENSRNOG00000022428,Flrt1,-0.8777050772820036,1.0660373703339,-1.405747507490442,0.19512877232139017,0.6053847397758155,FALSE
ENSRNOG00000020590,Adam15,0.6430868067715726,3.9294243621358014,1.4057084914748046,0.19513997462986396,0.6053847397758155,FALSE
ENSRNOG00000008605,Ost4,-0.5662232077228578,6.60573290158119,-1.4052316920302308,0.19527691868495467,0.605666804123027,FALSE
ENSRNOG00000033921,Als2cl,-0.7246168322433397,3.850230686185864,-1.4103147281325628,0.19535387627894646,0.6057627266331139,FALSE
ENSRNOG00000003714,Clk4,-0.4863263679838323,4.963359859228951,-1.404801758552898,0.19540047351776804,0.6057644832729864,FALSE
ENSRNOG00000057042,Pcca,-0.38927953629156303,4.240613443050003,-1.4041653014663744,0.19558350372592356,0.6059652041997254,FALSE
ENSRNOG00000008459,Anapc13,-0.4804721870548941,4.048634720274857,-1.404069807690256,0.1956109783187358,0.6059652041997254,FALSE
ENSRNOG00000057881,Sppl2b,-0.5633794531591573,3.5088562141300113,-1.4038008035427167,0.19568839169924274,0.6059652041997254,FALSE
ENSRNOG00000024365,Ect2,-0.4745007983224038,7.1728999801719056,-1.4037127993682081,0.19571372309421112,0.6059652041997254,FALSE
ENSRNOG00000001557,Cxadr,0.5315359073785068,2.7534084242349817,1.4035700128911093,0.19575482924046037,0.6059652041997254,FALSE
